id,pixel_00,pixel_01,pixel_02,pixel_03,pixel_04,pixel_05,pixel_06,pixel_07,pixel_08,pixel_09,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63
img_0477,0,4,13,16,16,7,0,0,0,8,12,16,16,13,0,0,0,0,9,16,16,3,0,0,0,0,15,16,6,0,0,0,0,0,10,11,9,2,0,0,0,0,1,7,15,13,2,0,0,0,3,4,7,16,10,0,0,2,11,15,11,8,2,0
img_0478,0,0,8,14,15,6,0,0,0,4,16,12,14,11,0,0,0,4,8,1,14,7,0,0,0,0,0,14,16,5,0,0,0,0,0,11,16,16,2,0,0,0,0,0,1,15,7,0,0,0,4,11,8,14,7,0,0,0,11,16,16,10,0,0
img_0479,0,0,3,11,16,16,4,0,0,0,9,12,12,16,9,0,0,0,0,0,1,16,8,0,0,0,0,9,14,16,9,0,0,0,1,16,16,14,5,0,0,0,0,6,16,4,0,0,0,0,0,11,14,0,0,0,0,0,1,15,7,0,0,0
img_0480,0,0,0,1,15,2,0,0,0,0,0,6,14,0,0,0,0,0,0,11,9,0,6,0,0,0,6,15,1,11,15,0,0,5,16,14,10,16,8,0,1,15,16,16,16,16,3,0,0,3,7,5,13,11,0,0,0,0,0,0,15,3,0,0
img_0481,0,0,0,12,10,0,0,0,0,0,4,15,7,0,0,0,0,0,15,4,0,0,0,0,0,1,16,7,1,0,0,0,0,4,16,14,16,13,1,0,0,1,16,0,1,10,11,0,0,0,14,9,1,8,12,0,0,0,2,10,16,16,5,0
img_0482,0,0,0,0,14,7,0,0,0,0,0,13,16,9,0,0,0,0,10,16,16,7,0,0,0,7,16,8,16,2,0,0,0,1,5,6,16,6,0,0,0,0,0,4,16,6,0,0,0,0,0,2,16,6,0,0,0,0,0,0,12,11,0,0
img_0483,0,7,12,14,16,8,0,0,0,8,16,14,15,11,0,0,0,2,11,2,16,6,0,0,0,0,0,9,16,8,5,0,0,8,13,16,16,12,5,0,0,7,16,12,3,0,0,0,0,4,16,4,0,0,0,0,0,9,12,0,0,0,0,0
img_0484,0,4,16,16,16,10,3,0,0,12,16,9,8,12,3,0,0,10,16,2,0,0,0,0,0,3,16,12,0,0,0,0,0,0,7,16,9,0,0,0,0,0,0,12,16,1,0,0,0,3,10,15,15,1,0,0,0,4,16,13,3,0,0,0
img_0485,0,0,0,12,15,6,0,0,0,0,5,16,13,15,0,0,0,0,2,16,16,12,1,0,0,0,0,11,16,14,1,0,0,0,7,16,15,10,0,0,0,1,16,8,2,14,5,0,0,0,12,10,4,12,7,0,0,0,2,11,16,13,3,0
img_0486,0,3,16,15,6,0,0,0,0,5,14,14,16,0,0,0,0,0,0,6,14,0,0,0,0,0,0,13,11,0,0,0,0,0,5,16,3,0,0,0,0,1,14,10,0,0,0,0,0,9,16,8,8,10,5,0,0,4,16,16,16,14,3,0
img_0487,0,0,0,14,14,9,0,0,0,0,4,16,16,10,0,0,0,0,13,16,15,2,0,0,0,1,15,16,11,0,0,0,0,7,16,16,5,0,0,0,0,3,16,16,7,0,0,0,0,0,16,16,8,0,0,0,0,0,3,12,12,0,0,0
img_0488,0,0,3,16,14,1,0,0,0,0,11,16,6,0,0,0,0,0,15,9,1,0,0,0,0,3,16,14,16,12,2,0,0,4,16,14,13,11,14,0,0,0,16,5,3,7,16,3,0,0,11,12,8,16,10,0,0,0,2,14,16,12,0,0
img_0489,0,0,9,16,10,2,0,0,0,0,16,14,11,10,0,0,0,1,16,9,12,15,0,0,0,0,7,15,16,16,8,0,0,0,0,10,6,16,10,0,0,0,0,0,1,15,9,0,0,0,0,1,7,16,8,0,0,0,6,16,16,14,1,0
img_0490,0,0,1,8,13,1,0,0,0,0,6,16,16,9,0,0,0,1,15,16,16,10,0,0,0,6,15,14,6,0,0,0,0,3,7,6,6,0,0,0,0,1,10,2,11,0,0,0,0,0,4,11,13,2,0,0,0,0,0,5,12,5,0,0
img_0491,0,0,6,16,16,9,0,0,0,0,14,9,12,11,0,0,0,0,1,0,9,6,0,0,0,0,1,6,16,10,6,0,0,0,10,16,14,11,5,0,0,0,5,15,2,0,0,0,0,0,3,13,0,0,0,0,0,0,7,8,0,0,0,0
img_0492,0,0,0,11,13,5,0,0,0,0,3,16,13,3,0,0,0,0,10,16,2,0,0,0,0,4,16,16,13,7,0,0,0,4,16,11,8,16,2,0,0,0,15,8,0,15,6,0,0,0,9,14,4,15,4,0,0,0,1,10,16,11,1,0
img_0493,0,0,0,4,15,1,0,0,0,0,0,13,8,1,0,0,0,0,6,12,0,0,0,0,0,0,8,10,0,0,0,0,0,0,13,12,11,10,0,0,0,4,16,15,8,11,10,0,0,1,7,15,4,3,12,0,0,0,0,7,15,16,8,0
img_0494,0,0,8,16,10,2,0,0,0,0,12,13,14,11,0,0,0,0,10,13,8,16,2,0,0,0,4,15,15,16,8,0,0,0,0,3,8,11,13,0,0,0,0,0,0,5,16,4,0,0,1,2,2,7,16,5,0,0,3,14,16,16,11,1
img_0495,0,0,8,14,16,16,1,0,0,6,16,16,8,3,0,0,0,14,14,1,0,0,0,0,0,10,15,4,0,0,0,0,0,3,15,16,6,0,0,0,0,0,1,8,15,2,0,0,0,0,2,13,15,0,0,0,0,0,10,16,4,0,0,0
img_0496,0,0,2,8,7,0,0,0,0,0,6,15,16,2,0,0,0,6,15,11,16,4,0,0,0,5,16,10,16,1,0,0,0,2,15,16,13,0,0,0,0,0,2,16,12,9,3,0,0,0,4,14,0,12,14,1,0,0,1,12,10,7,0,0
img_0497,0,0,12,16,16,15,3,0,0,4,16,16,6,2,1,0,0,14,16,4,0,0,0,0,0,9,16,16,5,0,0,0,0,0,7,15,8,0,0,0,0,0,0,12,11,0,0,0,0,0,5,16,7,0,0,0,0,0,14,15,0,0,0,0
img_0498,0,0,2,13,16,16,16,12,0,0,9,15,8,9,16,7,0,0,10,10,0,6,14,1,0,1,16,5,1,16,4,0,0,0,4,0,9,13,0,0,0,0,0,4,15,1,0,0,0,0,0,14,10,0,0,0,0,0,3,15,4,0,0,0
img_0499,0,0,0,1,14,13,1,0,0,0,0,1,16,16,3,0,0,5,11,15,16,16,0,0,0,4,15,16,16,15,0,0,0,0,0,8,16,7,0,0,0,0,0,10,16,3,0,0,0,0,0,8,16,6,0,0,0,0,0,2,13,15,2,0
img_0500,0,0,3,15,6,0,0,0,0,1,14,13,4,0,0,0,0,4,16,5,16,7,0,0,0,8,16,8,16,9,5,0,0,10,16,14,16,16,9,0,0,3,11,16,11,2,0,0,0,0,4,16,8,0,0,0,0,0,5,15,4,0,0,0
img_0501,0,0,9,15,5,0,0,0,0,3,15,15,16,4,0,0,0,10,14,0,9,14,0,0,0,8,12,0,0,12,5,0,0,8,8,0,0,10,8,0,0,5,14,0,0,12,8,0,0,0,16,7,12,16,4,0,0,0,9,16,15,7,0,0
img_0502,0,0,0,2,14,5,0,0,0,0,0,13,15,0,0,0,0,0,3,16,3,9,12,0,0,1,14,8,0,15,13,0,0,11,16,10,8,16,10,0,3,16,16,16,16,15,3,0,0,0,0,2,16,12,0,0,0,0,0,4,16,7,0,0
img_0503,0,0,11,14,5,0,0,0,0,6,12,4,13,4,0,0,0,10,10,0,4,14,0,0,0,7,13,5,13,16,2,0,0,1,10,12,12,14,8,0,0,0,0,0,0,7,12,0,0,0,1,0,0,1,15,0,0,0,11,8,4,5,16,1
img_0504,0,0,3,15,7,0,0,0,0,3,15,11,1,1,7,0,0,8,16,2,0,13,15,0,0,8,16,13,14,16,5,0,0,0,8,9,15,13,0,0,0,0,0,8,16,2,0,0,0,0,0,12,12,0,0,0,0,0,3,16,4,0,0,0
img_0505,0,0,0,1,13,1,0,0,0,0,1,14,15,0,0,0,0,0,3,16,6,0,0,0,0,0,6,12,0,0,0,0,0,0,9,14,10,3,0,0,0,0,8,16,16,16,1,0,0,0,8,16,15,16,5,0,0,0,0,2,11,11,1,0
img_0506,0,0,7,16,13,2,0,0,0,0,14,15,13,9,0,0,0,0,14,8,9,10,0,0,0,0,1,2,9,12,0,0,0,0,0,0,13,8,0,0,0,0,0,5,16,4,0,0,0,0,6,15,16,5,5,5,0,0,6,16,16,16,16,13
img_0507,0,0,0,12,10,0,0,0,0,0,0,14,16,2,0,0,0,0,0,13,16,0,0,0,0,0,0,11,16,3,0,0,0,0,0,10,16,3,0,0,0,0,0,11,16,2,0,0,0,0,0,14,16,2,0,0,0,0,0,11,14,0,0,0
img_0508,0,0,1,10,7,0,0,0,0,0,6,13,0,0,0,0,0,0,13,5,0,0,0,0,0,2,16,1,5,2,0,0,0,3,16,15,11,9,5,0,0,2,16,6,0,2,14,0,0,0,10,10,1,5,15,0,0,0,1,12,15,14,6,0
img_0509,0,0,7,16,15,1,0,0,0,5,16,13,16,8,0,0,0,9,11,0,4,16,4,0,0,12,8,0,0,11,11,0,0,11,8,0,0,8,12,0,0,8,13,0,0,12,10,0,0,2,16,9,12,15,3,0,0,0,8,16,13,5,0,0
img_0510,0,0,0,13,9,0,0,0,0,0,0,14,15,1,0,0,0,0,0,13,16,0,0,0,0,0,0,11,16,0,0,0,0,0,0,10,16,2,0,0,0,0,0,14,16,1,0,0,0,0,0,15,16,1,0,0,0,0,0,12,15,0,0,0
img_0511,0,0,4,11,15,7,0,0,0,2,15,14,9,15,1,0,0,8,15,1,6,16,5,0,0,6,14,13,15,6,0,0,0,1,16,16,6,0,0,0,0,4,15,11,15,1,0,0,0,1,12,3,7,9,0,0,0,0,4,14,16,6,0,0
img_0512,0,0,14,16,14,6,0,0,0,0,7,10,16,16,3,0,0,0,0,5,16,16,1,0,0,0,0,2,16,8,0,0,0,0,0,0,12,13,1,0,0,0,0,0,4,16,7,0,0,0,5,9,14,16,7,0,0,0,13,16,16,10,1,0
img_0513,0,0,8,12,13,5,0,0,0,4,13,4,9,11,0,0,0,0,0,6,13,4,0,0,0,0,0,10,15,4,0,0,0,0,0,0,4,15,2,0,0,7,8,0,0,12,7,0,0,8,9,1,3,16,3,0,0,0,10,16,16,6,0,0
img_0514,0,0,12,16,16,8,0,0,0,3,16,13,8,5,0,0,0,2,16,3,0,0,0,0,0,0,16,13,9,0,0,0,0,0,10,16,16,7,0,0,0,0,0,1,10,13,0,0,0,0,2,11,16,10,0,0,0,0,11,16,12,0,0,0
img_0515,0,0,2,12,12,8,1,0,0,0,2,15,16,16,8,0,0,0,5,16,16,14,3,0,0,0,8,16,16,10,0,0,0,3,15,16,13,0,0,0,0,2,14,16,9,0,0,0,0,0,11,16,9,0,0,0,0,0,1,9,5,0,0,0
img_0516,0,0,8,16,8,0,0,0,0,0,16,6,15,1,0,0,0,4,10,0,12,2,0,0,0,0,0,7,16,3,0,0,0,0,0,5,13,16,3,0,0,0,0,0,0,11,6,0,0,0,12,9,9,16,2,0,0,0,8,16,15,7,0,0
img_0517,0,2,10,14,16,12,0,0,0,10,12,7,10,12,0,0,0,0,0,0,13,10,0,0,0,0,0,3,16,3,0,0,0,0,0,13,10,0,0,0,0,0,5,16,1,0,0,0,0,0,14,15,12,16,10,0,0,1,16,13,9,3,0,0
img_0518,0,1,9,16,16,15,3,0,0,8,16,12,8,8,3,0,0,6,16,9,3,0,0,0,0,8,16,16,16,4,0,0,0,3,6,4,13,11,0,0,0,0,0,0,8,13,0,0,0,0,5,8,15,10,0,0,0,0,11,16,11,1,0,0
img_0519,0,0,0,1,10,16,8,0,0,1,8,15,16,16,9,0,0,10,16,13,11,16,8,0,0,1,4,0,10,16,4,0,0,0,0,0,12,16,0,0,0,0,0,0,12,16,0,0,0,0,0,0,12,16,3,0,0,0,0,0,10,16,7,0
img_0520,0,0,6,12,13,7,0,0,0,0,16,10,16,12,0,0,0,0,13,7,16,9,0,0,0,0,1,15,13,0,0,0,0,0,2,16,13,0,0,0,0,0,10,7,10,2,0,0,0,0,13,4,13,3,0,0,0,0,7,15,9,0,0,0
img_0521,0,0,0,0,8,14,10,0,0,0,0,9,7,9,12,0,0,0,9,8,0,12,9,0,0,4,16,8,12,16,2,0,0,5,16,16,10,15,0,0,0,0,4,0,5,11,0,0,0,0,0,0,8,9,0,0,0,0,0,0,10,10,0,0
img_0522,0,0,0,10,13,0,0,0,0,0,0,13,16,5,0,0,0,0,0,16,16,4,0,0,0,0,3,16,16,7,0,0,0,0,7,16,16,9,0,0,0,0,9,16,16,10,0,0,0,0,10,16,16,14,0,0,0,0,1,5,7,15,8,0
img_0523,0,0,10,16,10,0,0,0,0,8,16,14,16,2,0,0,0,3,15,8,16,3,0,0,0,0,0,11,16,7,0,0,0,0,0,3,10,15,2,0,0,0,10,0,0,14,8,0,0,1,16,6,8,13,8,0,0,1,15,16,13,10,1,0
img_0524,0,0,0,0,5,15,1,0,0,0,0,0,11,16,1,0,0,0,0,8,15,16,3,0,0,2,13,15,5,16,0,0,0,8,14,2,3,16,0,0,0,0,0,0,4,15,0,0,0,0,0,0,5,15,0,0,0,0,0,0,5,16,1,0
img_0525,0,0,2,15,4,0,0,0,0,0,11,13,0,0,0,0,0,0,16,6,0,0,0,0,0,3,16,7,0,0,0,0,0,4,16,16,15,5,0,0,0,4,16,5,3,13,7,0,0,1,14,9,0,8,13,0,0,0,2,13,16,16,8,0
img_0526,0,0,0,14,14,1,0,0,0,0,3,16,14,0,0,0,0,0,10,16,2,0,0,0,0,0,16,16,8,3,0,0,0,3,16,15,8,14,2,0,0,0,16,11,0,11,10,0,0,0,9,14,7,16,10,0,0,0,0,12,16,14,1,0
img_0527,0,0,5,11,4,1,0,0,0,0,15,16,16,11,0,0,0,2,16,9,2,12,4,0,0,6,13,0,0,6,6,0,0,3,13,0,0,5,9,0,0,3,16,0,0,6,8,0,0,0,13,12,8,16,7,0,0,0,4,13,12,10,0,0
img_0528,0,0,4,16,15,7,0,0,0,0,6,16,16,6,0,0,0,0,5,16,16,4,0,0,0,0,7,16,15,0,0,0,0,0,11,16,14,0,0,0,0,0,6,16,14,0,0,0,0,0,6,16,16,5,0,0,0,0,2,12,16,3,0,0
img_0529,0,3,12,15,16,16,3,0,0,6,16,9,9,16,6,0,0,0,3,0,11,15,1,0,0,0,0,4,16,7,0,0,0,0,0,7,16,4,0,0,0,0,0,0,13,11,0,0,0,0,4,5,15,14,0,0,0,3,16,16,15,6,0,0
img_0530,0,0,12,16,16,16,15,0,0,0,3,4,2,8,15,0,0,0,0,2,4,11,11,0,0,0,6,15,16,16,12,0,0,0,5,6,15,7,2,0,0,0,0,10,13,0,0,0,0,0,4,16,2,0,0,0,0,0,14,11,0,0,0,0
img_0531,0,0,10,11,7,0,0,0,0,4,16,16,16,10,0,0,0,4,16,6,5,15,2,0,0,8,12,0,0,5,8,0,0,8,10,0,0,5,8,0,0,6,13,1,5,14,5,0,0,0,14,13,15,11,1,0,0,0,7,12,8,0,0,0
img_0532,0,2,9,15,14,9,3,0,0,4,13,8,9,16,8,0,0,0,0,6,14,15,3,0,0,0,0,11,14,2,0,0,0,0,0,2,15,11,0,0,0,0,0,0,2,15,4,0,0,1,5,6,13,16,6,0,0,2,12,12,13,11,0,0
img_0533,0,0,0,9,10,0,0,0,0,0,3,16,4,0,0,0,0,0,12,8,2,7,0,0,0,4,16,3,13,13,3,0,0,14,13,8,16,16,10,0,0,14,16,16,16,9,1,0,0,2,4,9,16,1,0,0,0,0,0,9,15,2,0,0
img_0534,0,0,10,15,15,11,4,0,0,1,10,5,7,16,10,0,0,0,0,1,14,14,0,0,0,0,0,11,13,0,0,0,0,0,0,5,16,5,0,0,0,0,0,1,10,14,0,0,0,0,0,2,7,15,3,0,0,0,6,11,16,8,0,0
img_0535,0,1,7,14,10,0,0,0,0,10,12,5,9,7,0,0,0,10,6,0,6,15,0,0,0,5,11,11,14,15,1,0,0,0,2,7,1,10,5,0,0,0,0,0,0,9,5,0,0,0,5,3,0,13,5,0,0,0,4,14,14,12,2,0
img_0536,0,0,0,0,11,5,0,0,0,0,0,8,16,2,0,0,0,0,4,15,16,3,0,0,0,0,12,6,16,3,0,0,0,5,15,0,15,5,3,0,0,6,16,16,16,11,4,0,0,0,0,0,14,0,0,0,0,0,0,0,12,2,0,0
img_0537,0,0,0,11,9,0,0,0,0,0,0,11,14,0,0,0,0,0,0,11,13,0,0,0,0,0,0,15,13,0,0,0,0,0,0,13,13,0,0,0,0,0,0,13,9,0,0,0,0,0,0,10,10,0,0,0,0,0,0,9,11,0,0,0
img_0538,0,3,14,15,6,0,0,0,0,7,15,14,15,0,0,0,0,2,7,2,14,3,0,0,0,0,0,1,14,4,0,0,0,0,0,7,15,2,0,0,0,0,5,15,14,4,1,0,0,4,15,16,16,16,6,0,0,4,15,13,12,11,1,0
img_0539,0,5,16,15,3,0,0,0,0,11,14,11,11,0,0,0,0,8,11,4,16,0,0,0,0,0,0,4,13,0,0,0,0,0,0,8,12,0,0,0,0,0,0,13,9,5,1,0,0,1,11,16,16,16,10,0,0,5,16,14,8,6,1,0
img_0540,0,0,0,14,16,15,11,0,0,0,2,16,16,16,10,0,0,0,4,16,16,16,4,0,0,0,12,16,16,12,0,0,0,0,12,16,16,6,0,0,0,0,14,16,16,6,0,0,0,0,11,16,15,2,0,0,0,0,1,15,15,1,0,0
img_0541,0,0,6,15,15,3,0,0,0,3,16,14,14,13,0,0,0,6,15,2,1,14,5,0,0,8,14,2,0,9,8,0,0,8,16,4,0,8,8,0,0,5,16,6,0,11,9,0,0,1,16,16,14,16,9,0,0,0,5,14,15,10,1,0
img_0542,0,0,15,13,0,3,3,0,0,0,15,15,8,15,5,0,0,0,8,16,16,7,0,0,0,0,7,16,16,1,0,0,0,0,12,12,15,10,0,0,0,3,16,0,10,15,1,0,0,2,16,5,7,15,3,0,0,1,12,16,15,7,0,0
img_0543,0,0,9,16,15,3,0,0,0,7,15,7,16,7,0,0,0,2,2,0,16,2,0,0,0,0,0,6,15,0,0,0,0,0,0,13,10,0,0,0,0,0,3,16,3,3,5,0,0,0,11,14,10,16,6,0,0,0,11,16,13,5,0,0
img_0544,0,0,7,13,15,5,0,0,0,0,8,16,16,12,0,0,0,0,7,16,15,3,0,0,0,0,6,16,5,0,0,0,0,0,5,16,2,0,0,0,0,0,8,16,6,0,0,0,0,0,12,12,13,0,0,0,0,0,5,13,10,0,0,0
img_0545,0,0,9,15,14,8,0,0,0,6,16,4,2,16,3,0,0,5,16,5,5,16,4,0,0,0,9,16,16,16,4,0,0,0,0,0,0,9,8,0,0,0,0,0,0,8,8,0,0,2,10,2,1,12,6,0,0,1,13,14,14,11,1,0
img_0546,0,0,0,11,14,0,0,0,0,0,10,16,4,0,0,0,0,1,15,11,0,0,0,0,0,3,16,12,8,2,0,0,0,7,16,16,12,14,3,0,0,4,16,8,0,10,9,0,0,1,12,15,9,14,10,0,0,0,2,10,13,11,1,0
img_0547,0,0,0,1,13,8,0,0,0,0,0,9,15,3,0,0,0,0,2,16,9,2,1,0,0,2,14,13,1,16,6,0,0,11,16,6,8,16,3,0,1,16,16,16,16,13,0,0,0,7,12,13,16,10,0,0,0,0,0,0,15,7,0,0
img_0548,0,0,15,16,12,5,0,0,0,1,16,15,11,7,0,0,0,4,16,9,0,0,0,0,0,8,16,14,12,7,0,0,0,7,16,14,10,16,3,0,0,0,1,0,10,16,4,0,0,0,1,10,16,10,0,0,0,0,13,15,5,0,0,0
img_0549,0,0,1,10,15,10,0,0,0,1,13,11,8,12,0,0,0,2,9,0,13,6,0,0,0,0,0,0,16,1,0,0,0,0,0,0,14,10,1,0,0,0,0,0,1,9,10,0,0,0,13,7,0,2,16,0,0,0,2,11,15,16,12,0
img_0550,0,0,1,13,0,0,0,0,0,0,7,10,0,0,0,0,0,1,16,2,0,0,0,0,0,4,13,0,0,0,0,0,0,7,12,4,11,9,1,0,0,4,16,15,8,12,7,0,0,2,14,10,3,13,7,0,0,0,2,13,16,8,1,0
img_0551,0,2,13,15,10,4,0,0,0,0,5,4,13,15,2,0,0,0,0,0,11,16,4,0,0,0,0,0,16,12,0,0,0,0,0,0,13,11,0,0,0,0,0,0,8,13,0,0,0,1,6,8,14,12,0,0,0,2,12,14,11,1,0,0
img_0552,0,0,3,10,16,4,0,0,0,1,15,16,16,10,0,0,0,6,10,2,3,14,1,0,0,8,6,0,0,10,4,0,0,4,8,0,0,5,8,0,0,0,15,0,0,9,8,0,0,0,12,14,10,16,3,0,0,0,4,14,13,5,0,0
img_0553,0,0,2,5,5,11,15,5,0,0,12,16,14,13,16,3,0,1,14,9,0,6,11,0,0,0,16,5,1,13,4,0,0,0,1,0,7,11,0,0,0,0,0,2,12,2,0,0,0,0,0,10,10,0,0,0,0,0,0,15,5,0,0,0
img_0554,0,0,8,13,11,1,0,0,0,4,15,5,12,6,0,0,0,0,0,0,10,4,0,0,0,0,0,6,16,4,0,0,0,0,0,5,13,15,3,0,0,0,1,0,0,7,12,0,0,1,15,8,7,12,12,0,0,0,6,14,16,15,5,0
img_0555,0,0,10,16,16,13,0,0,0,4,16,15,12,4,0,0,0,8,16,4,0,0,0,0,0,4,16,11,6,1,0,0,0,0,8,16,16,13,2,0,0,0,0,1,7,14,12,0,0,0,0,6,13,16,10,0,0,0,12,16,14,6,0,0
img_0556,0,0,9,16,11,1,0,0,0,5,16,10,16,9,0,0,0,6,14,1,9,15,0,0,0,1,15,6,11,16,2,0,0,0,7,16,15,16,7,0,0,0,0,3,1,11,9,0,0,3,14,9,9,14,12,0,0,0,12,16,16,13,3,0
img_0557,0,0,2,12,8,7,6,2,0,0,9,16,15,16,16,5,0,0,13,11,0,10,14,0,0,0,11,3,2,15,4,0,0,0,0,0,11,9,0,0,0,0,0,8,16,4,0,0,0,0,0,15,12,0,0,0,0,0,4,16,2,0,0,0
img_0558,0,4,13,16,16,12,3,0,0,3,7,4,13,16,6,0,0,0,0,8,15,5,0,0,0,0,0,12,8,0,0,0,0,0,0,7,12,0,0,0,0,0,0,4,12,0,0,0,0,1,7,12,11,0,0,0,0,3,15,12,2,0,0,0
img_0559,0,3,15,16,13,1,0,0,0,10,13,9,16,4,0,0,0,1,1,0,16,6,0,0,0,0,0,10,15,1,0,0,0,0,10,16,3,0,0,0,0,3,16,7,0,0,0,0,0,5,16,13,12,7,2,0,0,2,13,13,13,16,15,0
img_0560,0,0,2,14,14,6,0,0,0,0,10,15,11,15,2,0,0,3,16,3,0,12,6,0,0,3,9,0,0,9,10,0,0,10,11,0,0,8,12,0,0,7,16,1,0,11,13,0,0,0,15,14,12,15,10,0,0,0,3,14,16,13,5,0
img_0561,0,1,14,16,15,4,0,0,0,4,16,9,11,15,3,0,0,6,16,1,8,16,2,0,0,2,14,10,15,16,6,0,0,0,3,11,8,15,5,0,0,0,0,0,1,16,5,0,0,0,3,3,11,15,1,0,0,0,13,16,14,4,0,0
img_0562,0,0,0,10,16,7,0,0,0,0,2,15,4,14,2,0,0,0,0,13,8,16,0,0,0,0,0,10,16,14,1,0,0,0,8,16,16,7,0,0,0,1,15,6,8,12,0,0,0,1,13,5,12,9,0,0,0,0,1,11,15,6,0,0
img_0563,0,0,0,0,9,13,0,0,0,0,0,2,16,16,1,0,0,0,0,5,9,15,0,0,0,0,0,0,5,14,0,0,0,0,0,3,15,7,0,0,0,7,16,16,11,0,0,0,0,0,11,14,16,7,3,0,0,0,0,0,9,15,9,0
img_0564,0,0,6,16,15,5,0,0,0,1,16,14,8,15,1,0,0,9,13,1,0,12,6,0,0,5,9,0,0,9,10,0,0,6,9,0,0,9,11,0,0,7,16,1,0,11,11,0,0,3,16,11,13,16,8,0,0,0,8,16,16,12,1,0
img_0565,0,0,0,0,8,13,3,0,0,0,0,12,11,11,5,0,0,0,11,8,8,16,0,0,0,2,16,16,16,15,0,0,0,2,16,11,7,10,0,0,0,0,0,0,8,7,0,0,0,0,0,0,10,8,0,0,0,0,0,0,9,7,0,0
img_0566,0,0,0,6,14,0,0,0,0,0,4,16,6,0,0,0,0,0,14,10,1,2,0,0,0,6,16,4,12,10,0,0,0,14,11,0,16,8,0,0,4,16,16,16,16,10,0,0,1,11,12,12,16,5,0,0,0,0,0,8,16,4,0,0
img_0567,0,0,1,12,16,8,0,0,0,2,13,16,16,8,0,0,0,13,16,14,16,12,0,0,0,11,6,7,16,2,0,0,0,0,0,11,16,1,0,0,0,0,0,13,13,0,0,0,0,0,0,15,13,0,0,0,0,0,0,13,13,0,0,0
img_0568,0,0,0,11,16,8,0,0,0,0,6,16,13,3,0,0,0,0,8,16,8,0,0,0,0,0,13,16,2,0,0,0,0,0,15,16,5,0,0,0,0,2,16,16,16,5,0,0,0,1,10,16,16,14,0,0,0,0,0,12,16,15,0,0
img_0569,0,0,5,16,12,2,0,0,0,0,13,14,15,11,0,0,0,6,15,1,2,16,4,0,0,6,14,0,0,9,8,0,0,8,10,0,0,13,8,0,0,4,13,0,1,14,8,0,0,0,14,14,15,15,3,0,0,0,5,12,13,8,0,0
img_0570,0,0,7,8,13,16,15,1,0,0,7,7,4,11,12,0,0,0,0,0,8,13,1,0,0,4,8,8,15,15,6,0,0,2,11,15,15,4,0,0,0,0,0,16,5,0,0,0,0,0,9,15,1,0,0,0,0,0,13,5,0,0,0,0
img_0571,0,2,11,16,16,8,1,0,0,2,12,9,9,16,10,0,0,0,0,0,4,16,9,0,0,0,0,2,15,16,0,0,0,0,0,3,16,14,0,0,0,0,0,0,13,16,3,0,0,0,4,11,16,8,0,0,0,3,15,12,4,0,0,0
img_0572,0,0,8,13,14,5,0,0,0,5,13,4,11,9,0,0,0,4,13,1,12,14,0,0,0,0,8,14,11,12,4,0,0,0,0,0,0,7,8,0,0,0,0,0,0,4,8,0,0,0,2,2,0,11,7,0,0,0,8,16,16,13,2,0
img_0573,0,0,4,11,15,8,0,0,0,0,13,16,11,13,7,0,0,3,16,12,0,4,8,0,0,6,16,5,0,4,8,0,0,7,9,0,0,9,7,0,0,4,10,0,2,15,2,0,0,1,16,12,14,10,0,0,0,0,4,14,14,1,0,0
img_0574,0,0,10,16,16,11,0,0,0,1,11,7,6,16,3,0,0,0,0,0,10,15,0,0,0,0,0,0,15,7,0,0,0,0,0,0,15,9,0,0,0,0,0,0,7,13,0,0,0,0,5,4,10,16,0,0,0,0,10,16,16,10,0,0
img_0575,0,0,7,16,16,10,0,0,0,0,14,13,7,4,0,0,0,5,16,6,0,0,0,0,0,14,15,8,6,1,0,0,0,4,12,12,16,13,2,0,0,0,0,0,1,15,6,0,0,0,5,6,6,16,4,0,0,0,7,16,16,11,1,0
img_0576,0,0,2,12,1,0,0,0,0,0,6,13,0,0,0,0,0,0,13,4,0,0,0,0,0,0,16,1,0,0,0,0,0,5,16,16,16,10,1,0,0,2,15,6,1,10,8,0,0,0,10,10,0,9,9,0,0,0,2,12,16,15,1,0
img_0577,0,0,5,16,16,7,0,0,0,0,6,9,13,11,0,0,0,0,0,0,10,12,0,0,0,0,1,6,13,8,0,0,0,0,8,16,16,15,6,0,0,0,1,11,14,8,2,0,0,0,0,13,7,0,0,0,0,0,4,16,2,0,0,0
img_0578,0,0,2,13,14,6,0,0,0,0,10,13,5,16,0,0,0,0,9,9,4,14,0,0,0,0,4,15,15,5,0,0,0,0,5,16,14,1,0,0,0,0,14,6,8,9,0,0,0,0,13,7,1,11,5,0,0,0,3,11,15,16,12,0
